Date,Temperature,Windspeed,Humidity,Precipitation,Groundwater
2015-05-30,13.62,18.47,60.5,0.07,65.23
2015-05-31,13.83,13.8,56.42,0.0,65.22
2015-06-01,14.2,11.04,71.54,0.12,65.22
2015-06-02,16.01,17.26,69.42,0.0,65.23
2015-06-03,18.44,18.82,56.92,0.0,65.21
2015-06-04,14.88,6.76,58.54,0.0,65.19
2015-06-05,18.68,13.12,48.5,0.0,65.21
2015-06-06,22.36,13.52,55.96,0.01,65.21
2015-06-07,18.23,7.7,44.04,0.0,65.19
2015-06-08,15.6,13.08,55.92,0.0,65.19
2015-06-09,14.22,9.45,57.08,0.0,65.19
2015-06-10,16.01,5.86,59.25,0.0,65.19
2015-06-11,16.73,5.76,45.79,0.0,65.21
2015-06-12,19.57,7.54,56.62,0.05,65.22
2015-06-13,21.81,10.28,69.12,0.1,65.22
2015-06-14,18.93,14.56,72.92,0.0,65.21
2015-06-15,14.98,12.79,57.0,0.0,65.18
2015-06-16,12.35,9.66,62.0,0.0,65.18
2015-06-17,14.88,9.17,55.21,0.0,65.18
2015-06-18,15.7,14.9,69.21,0.21,65.21
2015-06-19,14.12,16.97,62.21,0.01,65.2
2015-06-20,13.65,12.63,74.58,0.15,65.19
2015-06-21,13.86,12.59,68.58,0.0,65.19
2015-06-22,14.35,11.1,77.38,0.33,65.21
2015-06-23,12.85,13.33,87.96,0.59,65.2
2015-06-24,13.21,16.07,74.42,0.03,65.17
2015-06-25,16.53,10.75,66.62,0.0,65.17
2015-06-26,17.35,5.54,74.38,0.1,65.18
2015-06-27,18.23,7.97,82.92,0.19,65.19
2015-06-28,17.11,11.22,71.88,0.0,65.17
2015-06-29,18.96,5.36,68.88,0.0,65.17
2015-06-30,19.45,9.47,63.46,0.0,65.17
2015-07-01,19.27,8.69,62.0,0.0,65.16
2015-07-02,21.94,13.78,54.04,0.0,65.16
2015-07-03,24.85,12.43,47.96,0.0,65.16
2015-07-04,27.6,9.03,48.38,0.0,65.17
2015-07-05,28.72,4.58,52.25,0.0,65.18
2015-07-06,22.73,13.97,60.29,0.14,65.16
2015-07-07,23.05,8.03,54.33,0.18,65.18
2015-07-08,20.03,18.98,68.0,0.25,65.18
2015-07-09,15.78,23.58,60.54,0.2,65.16
2015-07-10,14.51,22.1,52.71,0.0,65.14
2015-07-11,16.04,7.25,58.71,0.0,65.15
2015-07-12,17.93,8.25,70.38,0.1,65.15
2015-07-13,16.56,14.68,89.0,0.51,65.16
2015-07-14,16.94,6.76,87.38,0.4,65.15
2015-07-15,17.86,10.62,72.96,0.0,65.14
2015-07-16,19.53,6.77,70.54,0.02,65.14
2015-07-17,22.45,7.25,69.0,0.0,65.15
2015-07-18,22.32,10.05,68.29,0.05,65.15
2015-07-19,18.47,10.81,80.46,0.47,65.16
2015-07-20,18.49,15.27,63.5,0.0,65.14
2015-07-21,21.52,11.64,66.92,0.15,65.14
2015-07-22,22.67,7.65,69.29,0.04,65.14
2015-07-23,20.09,11.53,69.25,0.68,65.13
2015-07-24,19.27,8.93,66.5,0.0,65.14
2015-07-25,21.73,19.99,61.79,0.12,65.16
2015-07-26,16.22,23.21,60.0,0.0,65.13
2015-07-27,16.19,11.47,69.92,0.18,65.15
2015-07-28,17.15,19.71,69.38,0.0,65.14
2015-07-29,16.5,18.94,58.88,0.03,65.13
2015-07-30,15.66,24.65,57.96,0.0,65.12
2015-07-31,14.82,15.06,62.25,0.0,65.1
2015-08-01,17.22,8.43,61.83,0.0,65.11
2015-08-02,20.94,7.05,53.96,0.0,65.1
2015-08-03,22.58,8.41,58.79,0.0,65.11
2015-08-04,25.75,11.24,49.17,0.0,65.12
2015-08-05,21.94,9.94,66.12,0.0,65.1
2015-08-06,24.63,8.76,64.54,0.0,65.1
2015-08-07,27.59,7.42,53.62,0.0,65.1
2015-08-08,25.93,12.85,59.71,0.0,65.09
2015-08-09,21.65,13.72,64.29,0.01,65.08
2015-08-10,23.66,11.76,62.33,0.0,65.09
2015-08-11,26.49,10.17,52.25,0.02,65.09
2015-08-12,22.83,14.75,69.83,0.0,65.07
2015-08-13,22.68,14.8,62.54,0.01,65.08
2015-08-14,26.23,19.9,47.75,0.0,65.1
2015-08-15,25.79,8.33,60.88,0.15,65.1
2015-08-16,23.2,6.4,79.62,0.18,65.09
2015-08-17,23.01,16.02,65.04,0.05,65.08
2015-08-18,21.0,11.53,68.12,0.12,65.07
2015-08-19,20.63,6.7,57.71,0.0,65.06
2015-08-20,19.41,8.77,45.92,0.0,
2015-08-21,19.65,8.77,45.5,0.0,
2015-08-22,20.29,9.96,43.29,0.0,
2015-08-23,19.81,14.19,50.08,0.0,
2015-08-24,20.89,14.8,64.21,0.21,
2015-08-25,19.05,18.0,67.21,0.37,
2015-08-26,19.97,12.86,60.12,0.0,
2015-08-27,22.59,12.27,53.04,0.0,
2015-08-28,18.31,10.42,75.71,0.27,
2015-08-29,17.94,5.3,69.88,0.0,
2015-08-30,21.71,7.34,64.0,0.0,
2015-08-31,25.51,7.13,62.79,0.0,
2015-09-01,23.51,12.77,67.58,0.09,
2015-09-02,16.92,13.38,65.04,0.04,
2015-09-03,15.73,8.0,76.25,0.3,65.06
2015-09-04,14.63,8.25,79.42,0.05,65.07
2015-09-05,14.09,20.95,70.29,0.05,65.07
2015-09-06,12.8,24.79,78.17,0.26,65.06
2015-09-07,13.51,16.05,67.58,0.0,65.04
2015-09-08,13.53,13.33,69.92,0.02,65.04
2015-09-09,13.17,10.78,78.21,0.02,65.04
2015-09-10,13.37,11.99,82.71,0.2,65.04
2015-09-11,14.55,14.1,80.92,0.24,65.06
2015-09-12,15.92,11.52,77.0,0.02,65.06
2015-09-13,18.19,15.45,70.62,0.03,65.07
2015-09-14,18.43,15.85,74.42,0.12,65.08
2015-09-15,16.68,15.97,66.29,0.0,65.06
2015-09-16,17.34,11.57,71.42,0.0,65.07
2015-09-17,19.13,15.04,74.5,0.27,65.06
2015-09-18,15.69,14.21,72.29,0.0,65.02
2015-09-19,15.07,8.88,79.25,0.07,65.02
2015-09-20,12.57,14.05,86.79,0.11,65.03
2015-09-21,12.7,12.39,76.04,0.0,65.04
2015-09-22,15.06,12.98,69.71,0.03,65.06
2015-09-23,13.5,8.01,82.0,0.07,65.04
2015-09-24,13.56,10.33,75.79,0.0,65.02
2015-09-25,14.05,8.48,75.33,0.0,65.02
2015-09-26,12.85,9.01,73.21,0.0,
2015-09-27,11.69,8.67,77.17,0.0,
2015-09-28,11.24,9.15,80.42,0.0,
2015-09-29,11.5,11.25,78.83,0.0,
2015-09-30,10.92,8.81,77.17,0.0,65.02
2015-10-01,9.95,5.1,70.5,0.0,65.03
2015-10-02,10.33,6.17,70.0,0.0,65.05
2015-10-03,11.25,8.56,73.04,0.0,65.06
2015-10-04,13.49,8.75,78.0,0.0,65.05
2015-10-05,13.08,5.8,81.71,0.0,65.04
2015-10-06,14.13,17.33,76.92,0.0,65.05
2015-10-07,13.5,19.82,74.12,0.09,65.03
2015-10-08,8.78,10.0,80.21,0.35,65.01
2015-10-09,8.28,11.1,65.75,0.07,65.01
2015-10-10,6.4,15.5,51.38,0.0,65.01
2015-10-11,5.0,16.5,56.54,0.0,65.01
2015-10-12,4.0,14.38,66.12,0.0,65.01
2015-10-13,3.96,9.03,78.12,0.0,65.02
2015-10-14,5.28,13.96,88.21,0.6,65.02
2015-10-15,6.74,16.3,89.75,0.35,65.03
2015-10-16,7.52,6.03,95.46,0.72,65.03
2015-10-17,8.43,7.09,93.75,0.42,65.02
2015-10-18,8.4,7.08,85.5,0.0,65.01
2015-10-19,7.83,7.15,95.17,0.11,65.01
2015-10-20,8.91,8.05,93.33,0.07,65.01
2015-10-21,8.85,10.67,88.38,0.06,65.01
2015-10-22,8.67,13.34,85.12,0.01,65.02
2015-10-23,11.24,17.6,81.0,0.0,65.0
2015-10-24,10.1,8.29,83.62,0.0,65.01
2015-10-25,9.6,11.41,87.79,0.0,65.0
2015-10-26,6.67,7.45,91.92,0.0,64.99
2015-10-27,7.84,12.99,87.62,0.0,65.0
2015-10-28,7.9,13.0,82.96,0.0,65.01
2015-10-29,8.16,5.86,85.67,0.0,65.0
2015-10-30,8.74,5.28,92.0,0.0,64.97
2015-10-31,9.88,12.32,86.88,0.0,64.98
2015-11-01,9.62,11.26,76.62,0.0,64.99
2015-11-02,5.9,5.77,92.92,0.0,64.99
2015-11-03,4.17,6.67,88.96,0.0,65.01
2015-11-04,2.36,3.73,97.92,0.0,65.0
2015-11-05,6.12,5.56,93.83,0.03,64.99
2015-11-06,9.49,9.33,92.75,0.02,64.99
2015-11-07,13.8,12.53,95.12,0.2,64.99
2015-11-08,12.74,18.62,83.38,0.02,64.98
2015-11-09,12.42,20.24,82.21,0.1,65.0
2015-11-10,13.58,26.05,78.5,0.03,65.0
2015-11-11,13.17,19.58,92.62,0.02,64.98
2015-11-12,11.63,16.71,80.17,0.0,64.97
2015-11-13,10.63,15.18,84.79,0.01,64.99
2015-11-14,7.45,24.26,71.67,0.12,64.99
2015-11-15,8.91,18.56,92.5,0.78,65.02
2015-11-16,9.92,12.94,89.83,0.28,65.0
2015-11-17,11.13,18.76,88.79,0.22,65.01
2015-11-18,11.05,28.85,79.62,0.39,65.0
2015-11-19,10.88,27.84,68.79,0.03,64.99
2015-11-20,7.49,18.35,82.29,0.06,65.01
2015-11-21,4.23,10.67,86.62,0.08,65.01
2015-11-22,1.5,12.72,85.96,0.03,64.98
2015-11-23,-0.75,8.1,92.71,0.1,64.94
2015-11-24,-0.27,14.81,85.21,0.0,64.96
2015-11-25,2.27,13.73,80.96,0.0,65.0
2015-11-26,3.94,6.99,91.54,0.0,64.96
2015-11-27,1.82,9.22,96.42,0.0,64.96
2015-11-28,1.27,16.39,89.17,0.1,64.99
2015-11-29,4.48,23.33,87.33,0.16,64.99
2015-11-30,5.59,25.67,79.42,0.46,64.98
2015-12-01,4.99,18.38,88.21,0.21,64.95
2015-12-02,8.05,15.89,88.58,0.08,64.95
2015-12-03,7.32,12.14,81.83,0.0,64.95
2015-12-04,6.6,19.37,82.96,0.04,64.96
2015-12-05,6.25,22.41,74.92,0.0,64.96
2015-12-06,7.98,24.43,67.83,0.0,64.97
2015-12-07,10.21,11.31,85.79,0.0,64.94
2015-12-08,7.82,9.89,93.62,0.0,64.95
2015-12-09,6.52,14.13,90.79,0.02,64.95
2015-12-10,3.39,15.21,88.21,0.0,64.96
2015-12-11,3.98,20.32,80.58,0.03,64.99
2015-12-12,5.06,20.13,84.33,0.05,64.99
2015-12-13,5.31,22.97,86.29,0.4,64.99
2015-12-14,0.79,8.18,96.17,0.0,64.96
2015-12-15,3.83,7.27,95.29,0.0,64.96
2015-12-16,4.69,11.45,95.38,0.0,64.96
2015-12-17,9.77,15.15,94.5,0.06,64.97
2015-12-18,10.0,15.6,92.83,0.23,64.97
2015-12-19,9.13,13.58,90.75,0.0,64.96
2015-12-20,8.41,15.3,89.17,0.0,64.97
2015-12-21,9.11,17.84,84.92,0.12,64.97
2015-12-22,10.59,24.73,78.08,0.05,64.97
2015-12-23,11.19,23.05,69.42,0.0,64.96
2015-12-24,6.6,13.74,89.54,0.0,64.96
2015-12-25,8.35,16.25,79.92,0.0,64.96
2015-12-26,11.99,24.49,75.79,0.0,64.97
2015-12-27,9.95,18.57,78.62,0.06,64.96
2015-12-28,7.37,10.54,85.54,0.0,64.94
2015-12-29,4.45,18.21,80.96,0.0,64.94
2015-12-30,0.08,18.87,66.58,0.0,64.95
2015-12-31,-0.56,16.19,61.12,0.01,64.98
2016-01-01,1.35,6.52,96.58,0.04,64.97
2016-01-02,-3.53,18.72,75.75,0.0,64.97
2016-01-03,-8.78,21.44,59.33,0.0,64.99
2016-01-04,-7.43,17.92,59.96,0.0,65.03
2016-01-05,-7.32,15.33,65.33,0.08,65.01
2016-01-06,-7.5,12.47,75.96,0.11,64.99
2016-01-07,-5.77,11.91,85.25,0.0,65.0
2016-01-08,1.65,23.12,83.12,0.16,65.0
2016-01-09,0.29,10.22,90.79,0.0,64.98
2016-01-10,0.29,12.68,93.54,0.07,65.0
2016-01-11,1.54,7.7,97.25,0.13,65.01
2016-01-12,1.35,6.76,98.33,0.35,64.99
2016-01-13,0.95,14.07,95.21,0.12,64.96
2016-01-14,0.37,11.13,92.83,0.01,64.96
2016-01-15,-0.78,9.36,90.83,0.03,64.96
2016-01-16,-1.04,7.62,90.75,0.0,64.95
2016-01-17,-2.91,5.6,90.38,0.1,64.95
2016-01-18,-5.46,8.05,85.67,0.0,64.96
2016-01-19,-7.62,11.26,84.5,0.0,64.98
2016-01-20,-2.93,11.74,81.75,0.01,64.98
2016-01-21,-3.18,10.53,82.46,0.0,64.94
2016-01-22,-6.57,9.65,82.88,0.0,64.94
2016-01-23,-2.32,13.2,85.38,0.13,64.97
2016-01-24,2.53,11.83,98.12,0.0,64.96
2016-01-25,6.43,14.54,98.21,0.12,64.98
2016-01-26,6.88,16.6,92.88,0.0,64.99
2016-01-27,8.19,21.32,82.71,0.07,65.01
2016-01-28,6.94,21.07,77.46,0.06,64.99
2016-01-29,4.02,19.57,77.12,0.0,64.99
2016-01-30,7.25,26.69,79.29,0.22,65.02
2016-01-31,3.32,22.24,74.58,0.02,65.02
2016-02-01,5.89,17.79,90.79,0.07,65.01
2016-02-02,8.83,29.26,74.96,0.05,65.02
2016-02-03,4.83,25.4,66.62,0.01,65.0
2016-02-04,2.05,19.23,89.54,0.12,64.99
2016-02-05,2.2,14.21,90.96,0.03,64.98
2016-02-06,7.2,14.73,87.25,0.0,65.01
2016-02-07,6.9,15.92,76.33,0.01,65.04
2016-02-08,6.8,22.75,79.08,0.22,65.05
2016-02-09,6.94,25.02,72.38,0.25,65.06
2016-02-10,5.12,20.68,71.21,0.0,65.05
2016-02-11,3.6,18.03,85.79,0.15,65.02
2016-02-12,2.23,11.63,83.96,0.0,65.02
2016-02-13,0.82,9.75,85.25,0.0,65.04
2016-02-14,2.67,13.51,91.38,0.07,65.05
2016-02-15,2.9,10.94,93.83,0.0,64.99
2016-02-16,0.97,10.09,79.0,0.0,64.94
2016-02-17,-0.39,15.6,83.54,0.12,65.0
2016-02-18,1.56,9.7,85.08,0.0,65.03
2016-02-19,0.83,6.26,83.0,0.0,65.03
2016-02-20,2.62,18.13,88.5,0.15,65.05
2016-02-21,7.24,21.47,89.33,0.39,65.07
2016-02-22,7.0,23.89,90.5,0.66,65.06
2016-02-23,4.23,16.32,80.71,0.02,65.04
2016-02-24,2.44,17.39,81.42,0.01,65.04
2016-02-25,0.41,10.38,84.17,0.06,65.05
2016-02-26,0.78,11.52,87.38,0.01,65.05
2016-02-27,-0.63,9.78,86.21,0.0,65.05
2016-02-28,1.82,9.62,77.21,0.0,65.04
2016-02-29,0.69,17.1,74.75,0.01,65.04
2016-03-01,1.0,10.95,77.08,0.01,65.06
2016-03-02,3.59,14.84,83.75,0.05,65.1
2016-03-03,2.92,5.63,84.62,0.0,65.09
2016-03-04,2.07,9.45,78.17,0.0,65.08
2016-03-05,4.45,14.4,79.79,0.0,65.1
2016-03-06,2.44,10.09,95.25,0.3,65.1
2016-03-07,2.05,6.75,81.71,0.01,65.08
2016-03-08,1.93,6.13,77.75,0.0,65.06
2016-03-09,2.03,8.64,78.88,0.0,65.07
2016-03-10,3.96,11.73,85.17,0.0,65.06
2016-03-11,3.5,10.64,83.04,0.0,65.06
2016-03-12,2.51,11.7,81.88,0.0,65.06
2016-03-13,1.28,11.04,83.29,0.0,65.07
2016-03-14,2.28,7.11,81.67,0.0,65.09
2016-03-15,3.97,14.35,83.54,0.07,65.11
2016-03-16,2.98,11.88,74.96,0.0,65.1
2016-03-17,3.35,5.8,76.5,0.0,65.12
2016-03-18,3.57,10.81,84.04,0.0,65.15
2016-03-19,4.98,8.25,79.29,0.0,65.14
2016-03-20,4.87,16.27,82.5,0.09,65.16
2016-03-21,4.88,17.6,86.12,0.1,65.16
2016-03-22,5.54,13.79,88.17,0.09,65.16
2016-03-23,4.27,8.91,85.42,0.06,65.16
2016-03-24,4.21,7.3,80.75,0.01,65.15
2016-03-25,5.75,10.16,82.96,0.12,65.15
2016-03-26,7.84,9.84,80.12,0.0,65.14
2016-03-27,8.7,15.3,73.96,0.0,65.16
2016-03-28,9.17,12.77,74.83,0.05,65.17
2016-03-29,7.29,17.8,84.96,0.28,65.17
2016-03-30,6.89,13.16,80.25,0.1,65.16
2016-03-31,7.19,6.55,72.5,0.01,65.15
2016-04-01,6.61,7.57,68.83,0.03,65.13
2016-04-02,7.23,13.06,62.25,0.0,65.14
2016-04-03,10.93,10.6,66.67,0.0,65.16
2016-04-04,12.7,5.27,77.58,0.0,65.17
2016-04-05,14.02,7.5,78.0,0.0,65.17
2016-04-06,11.64,15.83,70.08,0.02,65.16
2016-04-07,10.09,14.55,62.42,0.0,65.16
2016-04-08,8.04,7.96,66.83,0.0,65.15
2016-04-09,8.26,8.72,68.79,0.0,65.15
2016-04-10,7.2,8.26,78.88,0.12,65.14
2016-04-11,9.17,9.45,72.71,0.0,65.14
2016-04-12,10.47,5.85,80.25,0.05,65.16
2016-04-13,11.23,5.86,87.42,0.07,65.17
2016-04-14,8.88,10.33,83.04,0.26,65.15
2016-04-15,8.35,11.9,85.12,0.28,65.17
2016-04-16,10.28,14.38,84.92,0.11,65.17
2016-04-17,8.96,12.6,70.54,0.19,65.15
2016-04-18,7.34,12.49,62.46,0.0,65.12
2016-04-19,8.95,21.36,59.62,0.01,65.13
2016-04-20,7.88,15.31,64.79,0.0,65.11
2016-04-21,7.77,9.45,70.46,0.0,65.13
2016-04-22,8.12,11.97,66.04,0.0,65.15
2016-04-23,6.81,10.86,65.83,0.0,65.17
2016-04-24,4.55,12.94,75.33,0.07,65.16
2016-04-25,4.08,12.32,79.17,0.03,65.16
2016-04-26,4.95,13.45,77.46,0.26,65.18
2016-04-27,5.11,18.89,74.88,0.12,65.16
2016-04-28,5.77,16.56,80.04,0.12,65.13
2016-04-29,7.73,12.5,64.71,0.0,65.12
2016-04-30,11.32,11.95,55.58,0.0,65.13
2016-05-01,11.62,12.33,60.25,0.0,65.12
2016-05-02,11.84,9.85,67.96,0.0,65.12
2016-05-03,12.03,7.65,70.54,0.01,65.14
2016-05-04,9.86,15.51,72.46,0.12,65.11
2016-05-05,12.27,6.81,64.79,0.0,65.12
2016-05-06,14.89,10.21,63.04,0.0,65.13
2016-05-07,16.41,13.31,52.71,0.0,65.14
2016-05-08,16.78,13.73,54.46,0.0,65.12
2016-05-09,17.53,13.31,58.29,0.0,65.12
2016-05-10,17.44,14.32,59.79,0.0,65.13
2016-05-11,17.79,11.98,55.5,0.0,65.14
2016-05-12,17.6,16.99,64.42,0.07,65.15
2016-05-13,15.58,15.63,64.54,0.01,65.15
2016-05-14,11.59,18.0,56.67,0.0,65.12
2016-05-15,9.24,19.1,69.42,0.13,65.1
2016-05-16,9.83,19.96,62.75,0.0,65.1
2016-05-17,9.82,17.28,64.88,0.05,65.1
2016-05-18,12.83,6.99,66.42,0.0,65.11
2016-05-19,15.45,6.93,57.96,0.0,65.11
2016-05-20,16.2,12.23,60.75,0.0,65.09
2016-05-21,17.24,7.48,67.5,0.03,65.09
2016-05-22,20.29,12.81,53.75,0.0,65.1
2016-05-23,20.93,10.39,61.33,0.0,65.11
2016-05-24,19.4,11.2,70.46,0.05,65.09
2016-05-25,15.99,13.36,79.75,0.04,65.08
2016-05-26,14.94,9.55,87.29,0.16,65.07
2016-05-27,16.2,5.8,77.96,0.0,65.08
2016-05-28,17.93,7.46,73.08,0.0,65.08
2016-05-29,19.98,14.0,77.25,0.21,65.1
2016-05-30,21.82,14.76,71.29,0.11,65.09
2016-05-31,20.28,7.76,85.21,0.23,65.08
2016-06-01,19.38,8.12,87.08,0.65,65.08
2016-06-02,19.74,9.92,79.5,0.09,65.08
2016-06-03,20.75,12.45,66.21,0.0,65.07
2016-06-04,20.32,6.33,65.96,0.0,65.07
2016-06-05,20.82,6.54,73.71,0.07,65.06
2016-06-06,18.65,12.67,52.46,0.0,65.04
2016-06-07,18.28,5.48,57.5,0.0,65.05
2016-06-08,19.42,12.09,59.67,0.0,65.06
2016-06-09,17.32,6.78,68.46,0.05,65.06
2016-06-10,16.32,15.88,57.92,0.0,65.07
2016-06-11,16.07,7.42,54.38,0.0,65.05
2016-06-12,16.25,11.72,53.96,0.0,65.06
2016-06-13,15.76,9.06,74.12,0.31,65.07
2016-06-14,16.52,5.67,84.79,0.13,65.07
2016-06-15,15.56,5.19,90.54,0.47,65.06
2016-06-16,17.02,8.11,72.83,0.08,65.05
2016-06-17,15.51,15.27,88.21,1.17,65.06
2016-06-18,16.66,12.28,80.92,0.13,65.03
2016-06-19,16.87,8.82,80.12,0.02,65.02
2016-06-20,17.21,8.83,65.62,0.0,65.03
2016-06-21,18.23,12.76,74.17,0.05,65.03
2016-06-22,20.33,7.33,72.54,0.0,65.02
2016-06-23,23.6,9.9,67.71,0.0,65.02
2016-06-24,26.18,8.52,61.5,0.0,65.03
2016-06-25,25.04,9.3,72.92,0.33,65.06
2016-06-26,19.68,13.33,66.83,0.02,65.03
2016-06-27,18.21,9.36,65.38,0.0,65.03
2016-06-28,17.87,9.18,68.58,0.02,65.03
2016-06-29,18.62,11.67,71.58,0.18,65.05
2016-06-30,19.76,8.82,65.21,0.0,65.04
2016-07-01,21.47,11.13,67.38,0.0,65.04
2016-07-02,19.2,14.47,74.62,0.21,65.04
2016-07-03,16.15,12.05,65.04,0.04,65.02
2016-07-04,16.78,9.55,64.83,0.0,65.02
2016-07-05,18.45,11.92,66.67,0.2,65.05
2016-07-06,16.16,27.94,59.92,0.0,65.04
2016-07-07,15.78,15.63,60.08,0.0,65.02
2016-07-08,18.84,11.62,61.62,0.06,65.04
2016-07-09,17.94,18.47,67.67,0.02,65.04
2016-07-10,22.74,11.57,57.04,0.0,65.05
2016-07-11,24.43,12.95,58.38,0.0,65.05
2016-07-12,21.3,9.0,52.88,0.0,65.04
2016-07-13,18.84,7.69,70.5,0.18,65.03
2016-07-14,15.39,15.43,81.29,0.44,65.03
2016-07-15,15.95,20.96,70.71,0.03,65.02
2016-07-16,17.83,8.91,63.79,0.0,65.01
2016-07-17,19.39,7.56,76.17,0.07,65.03
2016-07-18,18.03,11.7,69.62,0.0,65.02
2016-07-19,18.73,10.34,72.71,0.0,65.02
2016-07-20,20.58,6.01,68.58,0.0,65.03
2016-07-21,22.19,7.45,59.04,0.0,65.03
2016-07-22,21.88,10.72,52.33,0.0,65.02
2016-07-23,21.56,10.72,65.25,0.0,65.01
2016-07-24,22.21,6.41,67.75,0.0,65.01
2016-07-25,23.74,3.02,64.33,0.0,65.01
2016-07-26,23.45,9.83,67.17,0.1,65.0
2016-07-27,20.95,8.1,74.5,0.18,65.01
2016-07-28,20.55,8.13,78.96,0.03,65.01
2016-07-29,20.84,10.57,71.5,0.14,65.02
2016-07-30,20.93,12.15,66.83,0.0,65.02
2016-07-31,19.7,6.03,74.79,0.33,65.01
2016-08-01,17.38,14.65,70.29,0.02,65.0
2016-08-02,15.97,7.37,81.62,0.18,65.02
2016-08-03,17.06,11.83,88.62,0.03,65.03
2016-08-04,21.07,12.29,76.5,0.0,65.03
2016-08-05,18.1,7.45,79.46,0.33,65.02
2016-08-06,17.88,14.21,70.29,0.02,65.01
2016-08-07,18.33,10.98,66.17,0.0,65.01
2016-08-08,21.51,15.05,58.12,0.0,65.03
2016-08-09,17.21,11.88,60.29,0.0,65.02
2016-08-10,14.44,11.17,65.12,0.02,65.02
2016-08-11,13.89,13.92,59.96,0.0,65.01
2016-08-12,15.59,11.81,73.83,0.03,65.01
2016-08-13,20.68,16.07,70.71,0.0,65.01
2016-08-14,18.6,12.43,65.38,0.0,65.01
2016-08-15,17.03,10.28,65.29,0.0,65.0
2016-08-16,15.58,9.95,74.33,0.12,65.01
2016-08-17,15.25,5.97,72.12,0.0,65.02
2016-08-18,16.48,9.37,72.08,0.03,65.03
2016-08-19,18.23,4.72,67.88,0.0,65.02
2016-08-20,20.11,9.18,68.12,0.13,65.01
2016-08-21,19.13,8.2,76.71,0.25,65.0
2016-08-22,18.2,10.05,69.88,0.0,64.98
2016-08-23,19.57,11.89,77.25,0.03,64.98
2016-08-24,20.56,6.15,74.33,0.0,64.99
2016-08-25,21.87,13.33,61.04,0.0,65.0
2016-08-26,23.62,13.59,55.08,0.0,65.01
2016-08-27,22.97,8.51,65.62,0.0,64.99
2016-08-28,25.19,9.57,59.33,0.0,65.01
2016-08-29,21.35,16.34,62.62,0.0,64.99
2016-08-30,17.63,12.07,60.62,0.0,64.97
2016-08-31,18.75,7.4,61.21,0.0,64.98
2016-09-01,19.9,9.64,58.79,0.0,64.99
2016-09-02,19.62,8.13,62.46,0.0,64.98
2016-09-03,20.34,9.61,61.04,0.01,64.99
2016-09-04,18.95,10.95,77.25,0.34,65.01
2016-09-05,17.0,11.95,80.25,0.04,64.98
2016-09-06,16.37,7.2,75.08,0.0,64.95
2016-09-07,18.4,6.33,71.46,0.0,64.97
2016-09-08,21.43,9.2,67.33,0.0,65.0
2016-09-09,21.15,9.3,70.38,0.0,64.98
2016-09-10,19.94,6.54,73.79,0.0,64.97
2016-09-11,22.38,6.92,65.75,0.0,64.97
2016-09-12,23.22,8.68,65.67,0.0,64.96
2016-09-13,23.94,10.5,56.0,0.0,64.96
2016-09-14,22.71,13.88,57.08,0.0,64.96
2016-09-15,20.11,12.43,57.38,0.0,64.97
2016-09-16,20.65,8.67,57.42,0.0,64.97
2016-09-17,19.18,16.43,60.42,0.09,64.97
2016-09-18,16.13,16.45,60.83,0.0,64.95
2016-09-19,15.5,11.72,51.88,0.0,64.95
2016-09-20,14.8,5.25,61.08,0.0,64.95
2016-09-21,15.12,8.35,70.42,0.01,64.95
2016-09-22,13.72,5.75,58.08,0.0,64.94
2016-09-23,14.95,6.62,66.58,0.01,64.94
2016-09-24,15.3,8.86,69.08,0.0,64.94
2016-09-25,14.79,8.67,66.79,0.0,64.94
2016-09-26,15.24,8.28,61.54,0.0,64.94
2016-09-27,14.87,6.73,64.75,0.0,64.93
2016-09-28,16.65,18.58,66.88,0.0,64.95
2016-09-29,19.7,19.49,56.38,0.0,64.96
2016-09-30,17.79,13.4,62.08,0.0,64.96
2016-10-01,13.06,7.38,90.88,0.4,64.96
2016-10-02,14.4,10.41,86.5,0.11,64.95
2016-10-03,12.25,8.49,81.29,0.2,64.92
2016-10-04,12.21,21.85,68.71,0.1,64.91
2016-10-05,9.44,19.94,77.75,0.21,64.93
2016-10-06,10.38,19.04,82.75,0.15,64.95
2016-10-07,10.37,9.97,79.79,0.01,64.94
2016-10-08,9.27,13.19,80.25,0.03,64.94
2016-10-09,8.76,10.62,84.79,0.08,64.93
2016-10-10,7.75,5.19,82.0,0.0,64.93
2016-10-11,7.22,9.53,91.71,0.15,64.93
2016-10-12,7.37,16.22,88.12,0.09,64.93
2016-10-13,6.98,15.71,81.92,0.03,64.92
2016-10-14,8.14,19.82,73.33,0.0,64.92
2016-10-15,9.44,13.87,82.71,0.1,64.92
2016-10-16,8.42,10.54,90.5,0.0,64.92
2016-10-17,8.86,13.7,81.25,0.0,64.92
2016-10-18,10.13,5.55,87.21,0.0,64.92
2016-10-19,8.84,8.99,92.21,0.43,64.92
2016-10-20,7.64,8.23,89.04,0.1,64.92
2016-10-21,6.72,8.3,91.17,0.1,64.92
2016-10-22,6.25,5.13,89.71,0.05,64.92
2016-10-23,5.33,6.15,88.25,0.0,64.91
2016-10-24,7.5,6.83,92.17,0.21,64.91
2016-10-25,8.77,8.07,93.08,0.19,64.9
2016-10-26,5.67,4.2,94.92,0.0,64.89
2016-10-27,8.6,10.38,91.08,0.02,64.89
2016-10-28,10.7,18.88,90.08,0.05,64.91
